"id","basin","name","year","month","day","hour","latitude_id","latitude","longitude_id","longitude","wind_speed","central_pressure","wind_intensity"
"09 NA2005","NA","IRENE",2005,8,7,12,"north",20.2,"west",-45,35,1005,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,7,18,"north",20.8,"west",-46,35,1005,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,8,0,"north",21.3,"west",-47.2,35,1005,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,8,6,"north",21.8,"west",-48.3,35,1006,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,8,12,"north",22.2,"west",-49.9,30,1009,"(10,30]"
"09 NA2005","NA","IRENE",2005,8,8,18,"north",22.4,"west",-50.9,30,1009,"(10,30]"
"09 NA2005","NA","IRENE",2005,8,9,0,"north",22.5,"west",-52,30,1009,"(10,30]"
"09 NA2005","NA","IRENE",2005,8,9,6,"north",22.4,"west",-52.9,30,1009,"(10,30]"
"09 NA2005","NA","IRENE",2005,8,9,12,"north",22.4,"west",-53.7,30,1009,"(10,30]"
"09 NA2005","NA","IRENE",2005,8,9,18,"north",22.4,"west",-54.8,30,1009,"(10,30]"
"09 NA2005","NA","IRENE",2005,8,10,0,"north",22.4,"west",-55.7,30,1009,"(10,30]"
"09 NA2005","NA","IRENE",2005,8,10,6,"north",22.3,"west",-56.5,30,1009,"(10,30]"
"09 NA2005","NA","IRENE",2005,8,10,12,"north",22.4,"west",-57.2,30,1009,"(10,30]"
"09 NA2005","NA","IRENE",2005,8,10,18,"north",22.8,"west",-58.1,30,1008,"(10,30]"
"09 NA2005","NA","IRENE",2005,8,11,0,"north",23.3,"west",-59.3,35,1005,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,11,6,"north",23.9,"west",-60.4,40,1003,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,11,12,"north",24.7,"west",-61.7,45,1001,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,11,18,"north",25.4,"west",-62.9,45,1001,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,12,0,"north",26.3,"west",-63.8,45,1001,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,12,6,"north",27.2,"west",-65.1,55,998,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,12,12,"north",27.9,"west",-66.3,55,996,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,12,18,"north",28.4,"west",-67.1,55,995,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,13,0,"north",28.9,"west",-67.7,60,993,"(55,70]"
"09 NA2005","NA","IRENE",2005,8,13,6,"north",29.6,"west",-68.2,60,996,"(55,70]"
"09 NA2005","NA","IRENE",2005,8,13,12,"north",30,"west",-69,60,997,"(55,70]"
"09 NA2005","NA","IRENE",2005,8,13,18,"north",30.8,"west",-69.4,60,1000,"(55,70]"
"09 NA2005","NA","IRENE",2005,8,14,0,"north",31.6,"west",-69.9,60,997,"(55,70]"
"09 NA2005","NA","IRENE",2005,8,14,6,"north",32.1,"west",-70.2,55,999,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,14,12,"north",33.1,"west",-70.1,55,999,"(30,55]"
"09 NA2005","NA","IRENE",2005,8,14,18,"north",34,"west",-70,60,994,"(55,70]"
"09 NA2005","NA","IRENE",2005,8,15,0,"north",34.9,"west",-69.5,70,989,"(55,70]"
"09 NA2005","NA","IRENE",2005,8,15,6,"north",35.7,"west",-68.7,75,985,"(70,85]"
"09 NA2005","NA","IRENE",2005,8,15,12,"north",36.3,"west",-67.7,75,985,"(70,85]"
"09 NA2005","NA","IRENE",2005,8,15,18,"north",36.5,"west",-66.5,80,980,"(70,85]"
"09 NA2005","NA","IRENE",2005,8,16,0,"north",36.6,"west",-65.1,80,980,"(70,85]"
"09 NA2005","NA","IRENE",2005,8,16,6,"north",36.6,"west",-64,80,978,"(70,85]"
"09 NA2005","NA","IRENE",2005,8,16,12,"north",36.6,"west",-63,85,975,"(70,85]"
"09 NA2005","NA","IRENE",2005,8,16,18,"north",36.5,"west",-62,90,970,"(85,100]"
"09 NA2005","NA","IRENE",2005,8,17,0,"north",36.5,"west",-61.3,80,978,"(70,85]"
"09 NA2005","NA","IRENE",2005,8,17,6,"north",36.5,"west",-60.6,75,983,"(70,85]"
"09 NA2005","NA","IRENE",2005,8,17,12,"north",36.9,"west",-59.1,65,987,"(55,70]"
"09 NA2005","NA","IRENE",2005,8,17,18,"north",37.6,"west",-57.3,65,987,"(55,70]"
"09 NA2005","NA","IRENE",2005,8,18,0,"north",38.6,"west",-55,60,990,"(55,70]"
"09 NA2005","NA","IRENE",2005,8,18,6,"north",40.3,"west",-52.3,60,990,"(55,70]"
"09 NA2005","NA","IRENE",2005,8,18,12,"north",43.3,"west",-48.9,50,992,"(30,55]"
"10 WP2005","WP","SANVU",2005,8,9,18,"north",14,"east",130.6,0,1002,NA
"10 WP2005","WP","SANVU",2005,8,10,0,"north",14.3,"east",130.1,0,1002,NA
"10 WP2005","WP","SANVU",2005,8,10,6,"north",14.5,"east",129.5,0,998,NA
"10 WP2005","WP","SANVU",2005,8,10,12,"north",15,"east",128.7,0,998,NA
"10 WP2005","WP","SANVU",2005,8,10,18,"north",15.5,"east",128,0,998,NA
"10 WP2005","WP","SANVU",2005,8,11,0,"north",16.1,"east",126.3,0,996,NA
"10 WP2005","WP","SANVU",2005,8,11,6,"north",17.1,"east",124.6,35,994,"(30,55]"
"10 WP2005","WP","SANVU",2005,8,11,12,"north",18.1,"east",123.1,40,994,"(30,55]"
"10 WP2005","WP","SANVU",2005,8,11,18,"north",19,"east",121,40,992,"(30,55]"
"10 WP2005","WP","SANVU",2005,8,12,0,"north",19.4,"east",120,40,992,"(30,55]"
"10 WP2005","WP","SANVU",2005,8,12,6,"north",19.9,"east",119.1,45,990,"(30,55]"
"10 WP2005","WP","SANVU",2005,8,12,12,"north",20.5,"east",118.5,50,990,"(30,55]"
"10 WP2005","WP","SANVU",2005,8,12,18,"north",21.5,"east",117.7,50,985,"(30,55]"
"10 WP2005","WP","SANVU",2005,8,13,0,"north",22.7,"east",117.1,50,985,"(30,55]"
"10 WP2005","WP","SANVU",2005,8,13,6,"north",23.7,"east",116.3,50,985,"(30,55]"
"10 WP2005","WP","SANVU",2005,8,13,12,"north",25.1,"east",115.8,35,992,"(30,55]"
"10 WP2005","WP","SANVU",2005,8,13,18,"north",26.3,"east",115.3,0,996,NA
"10 WP2005","WP","SANVU",2005,8,14,0,"north",27,"east",115.1,0,998,NA
"10 WP2005","WP","SANVU",2005,8,14,6,"north",27.5,"east",114.5,0,998,NA
"10 WP2005","WP","SANVU",2005,8,14,12,"north",28.5,"east",113.5,0,1000,NA
"10 WP2005","WP","SANVU",2005,8,14,18,"north",29,"east",112.5,0,1000,NA
"07 EP2005","EP","FERNANDA",2005,8,9,12,"north",14,"west",-113.8,25,1006,"(10,30]"
"07 EP2005","EP","FERNANDA",2005,8,9,18,"north",14.3,"west",-114.8,30,1005,"(10,30]"
"07 EP2005","EP","FERNANDA",2005,8,10,0,"north",14.8,"west",-115.8,35,1005,"(30,55]"
"07 EP2005","EP","FERNANDA",2005,8,10,6,"north",15.1,"west",-116.9,45,1000,"(30,55]"
"07 EP2005","EP","FERNANDA",2005,8,10,12,"north",15.4,"west",-118,55,994,"(30,55]"
"07 EP2005","EP","FERNANDA",2005,8,10,18,"north",15.6,"west",-118.6,55,994,"(30,55]"
"07 EP2005","EP","FERNANDA",2005,8,11,0,"north",16.1,"west",-119.6,55,994,"(30,55]"
"07 EP2005","EP","FERNANDA",2005,8,11,6,"north",16.3,"west",-120.2,65,989,"(55,70]"
"07 EP2005","EP","FERNANDA",2005,8,11,12,"north",16.7,"west",-120.8,65,989,"(55,70]"
"07 EP2005","EP","FERNANDA",2005,8,11,18,"north",17.1,"west",-121.6,65,986,"(55,70]"
"07 EP2005","EP","FERNANDA",2005,8,12,0,"north",17.6,"west",-122.2,70,982,"(55,70]"
"07 EP2005","EP","FERNANDA",2005,8,12,6,"north",17.9,"west",-122.6,75,979,"(70,85]"
"07 EP2005","EP","FERNANDA",2005,8,12,12,"north",18.3,"west",-123.5,75,978,"(70,85]"
"07 EP2005","EP","FERNANDA",2005,8,12,18,"north",18.6,"west",-124.3,75,979,"(70,85]"
"07 EP2005","EP","FERNANDA",2005,8,13,0,"north",18.8,"west",-125.1,75,979,"(70,85]"
"07 EP2005","EP","FERNANDA",2005,8,13,6,"north",19.1,"west",-126,75,979,"(70,85]"
"07 EP2005","EP","FERNANDA",2005,8,13,12,"north",19.2,"west",-126.7,75,979,"(70,85]"
"07 EP2005","EP","FERNANDA",2005,8,13,18,"north",19.2,"west",-127.5,65,983,"(55,70]"
"07 EP2005","EP","FERNANDA",2005,8,14,0,"north",19.2,"west",-128.3,65,987,"(55,70]"
"07 EP2005","EP","FERNANDA",2005,8,14,6,"north",19,"west",-129,60,990,"(55,70]"
"07 EP2005","EP","FERNANDA",2005,8,14,12,"north",18.7,"west",-129.6,60,990,"(55,70]"
"07 EP2005","EP","FERNANDA",2005,8,14,18,"north",18.3,"west",-130.3,60,990,"(55,70]"
"07 EP2005","EP","FERNANDA",2005,8,15,0,"north",17.9,"west",-131,60,990,"(55,70]"
"07 EP2005","EP","FERNANDA",2005,8,15,6,"north",17.6,"west",-131.8,50,994,"(30,55]"
"07 EP2005","EP","FERNANDA",2005,8,15,12,"north",17.3,"west",-132.6,40,1002,"(30,55]"
"07 EP2005","EP","FERNANDA",2005,8,15,18,"north",17.1,"west",-133.7,30,1004,"(10,30]"
"07 EP2005","EP","FERNANDA",2005,8,16,0,"north",17.2,"west",-134.6,25,1008,"(10,30]"
"07 EP2005","EP","FERNANDA",2005,8,16,6,"north",17.1,"west",-135.8,20,1008,"(10,30]"
"07 EP2005","EP","FERNANDA",2005,8,16,12,"north",17,"west",-137,20,1008,"(10,30]"
"07 EP2005","EP","FERNANDA",2005,8,16,18,"north",16.8,"west",-138,20,1008,"(10,30]"
"07 EP2005","EP","FERNANDA",2005,8,17,0,"north",16.6,"west",-139,20,1010,"(10,30]"
"07 EP2005","EP","FERNANDA",2005,8,17,6,"north",16.5,"west",-140,20,1010,"(10,30]"
"07 EP2005","EP","FERNANDA",2005,8,17,12,"north",16.4,"west",-141,20,1011,"(10,30]"
"08 EP2005","EP","GREG",2005,8,11,6,"north",12.9,"west",-109,25,1008,"(10,30]"
"08 EP2005","EP","GREG",2005,8,11,12,"north",13.3,"west",-109.9,35,1004,"(30,55]"
"08 EP2005","EP","GREG",2005,8,11,18,"north",13.5,"west",-110.4,40,1002,"(30,55]"
"08 EP2005","EP","GREG",2005,8,12,0,"north",13.6,"west",-111.5,45,1000,"(30,55]"
"08 EP2005","EP","GREG",2005,8,12,6,"north",13.6,"west",-112.3,45,1000,"(30,55]"
"08 EP2005","EP","GREG",2005,8,12,12,"north",14,"west",-112.9,40,1000,"(30,55]"
"08 EP2005","EP","GREG",2005,8,12,18,"north",14.4,"west",-113.3,40,1000,"(30,55]"
"08 EP2005","EP","GREG",2005,8,13,0,"north",14.7,"west",-113.5,35,1003,"(30,55]"
"08 EP2005","EP","GREG",2005,8,13,6,"north",15,"west",-114,35,1003,"(30,55]"
"08 EP2005","EP","GREG",2005,8,13,12,"north",15.3,"west",-114.2,35,1003,"(30,55]"
"08 EP2005","EP","GREG",2005,8,13,18,"north",15.5,"west",-114.8,35,1003,"(30,55]"
"08 EP2005","EP","GREG",2005,8,14,0,"north",15.5,"west",-115.4,40,1002,"(30,55]"
"08 EP2005","EP","GREG",2005,8,14,6,"north",15.3,"west",-115.7,40,1002,"(30,55]"
"08 EP2005","EP","GREG",2005,8,14,12,"north",14.7,"west",-115.8,35,1002,"(30,55]"
"08 EP2005","EP","GREG",2005,8,14,18,"north",14.3,"west",-115.6,30,1004,"(10,30]"
"08 EP2005","EP","GREG",2005,8,15,0,"north",14.4,"west",-115.4,30,1005,"(10,30]"
"08 EP2005","EP","GREG",2005,8,15,6,"north",14.5,"west",-115.7,30,1005,"(10,30]"
"08 EP2005","EP","GREG",2005,8,15,12,"north",14.1,"west",-116.2,30,1006,"(10,30]"
"08 EP2005","EP","GREG",2005,8,15,18,"north",13.9,"west",-116.5,25,1008,"(10,30]"
"10 NA2005","NA","TEN",2005,8,13,12,"north",13.3,"west",-43.6,25,1009,"(10,30]"
"10 NA2005","NA","TEN",2005,8,13,18,"north",13.8,"west",-44.7,30,1008,"(10,30]"
"10 NA2005","NA","TEN",2005,8,14,0,"north",13.8,"west",-45.7,30,1008,"(10,30]"
"10 NA2005","NA","TEN",2005,8,14,6,"north",13.4,"west",-46,25,1009,"(10,30]"
"10 NA2005","NA","TEN",2005,8,14,12,"north",13.5,"west",-46.4,25,1009,"(10,30]"
"10 NA2005","NA","TEN",2005,8,14,18,"north",13.9,"west",-46.7,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,15,0,"north",14.4,"west",-47.4,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,15,6,"north",14.5,"west",-48.4,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,15,12,"north",14.6,"west",-49.3,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,15,18,"north",14.8,"west",-49.9,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,16,0,"north",15.1,"west",-50.4,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,16,6,"north",15.5,"west",-51.1,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,16,12,"north",16,"west",-52,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,16,18,"north",16.1,"west",-53.2,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,17,0,"north",16.1,"west",-54.1,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,17,6,"north",16.1,"west",-54.9,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,17,12,"north",16.7,"west",-55.6,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,17,18,"north",17.1,"west",-56.6,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,18,0,"north",17.3,"west",-57.7,25,1010,"(10,30]"
"10 NA2005","NA","TEN",2005,8,18,6,"north",17.6,"west",-58.9,25,1012,"(10,30]"
"10 NA2005","NA","TEN",2005,8,18,12,"north",18,"west",-60.1,25,1014,"(10,30]"
"11 WP2005","WP","GUCHOL",2005,8,18,18,"north",21.6,"east",153.5,0,1010,NA
"11 WP2005","WP","GUCHOL",2005,8,19,0,"north",21.8,"east",152.9,0,1010,NA
"11 WP2005","WP","GUCHOL",2005,8,19,6,"north",22,"east",152.4,0,1008,NA
"11 WP2005","WP","GUCHOL",2005,8,19,12,"north",22.3,"east",151.9,0,1008,NA
"11 WP2005","WP","GUCHOL",2005,8,19,18,"north",22.5,"east",151.5,0,1008,NA
"11 WP2005","WP","GUCHOL",2005,8,20,0,"north",22.7,"east",151,0,1006,NA
"11 WP2005","WP","GUCHOL",2005,8,20,6,"north",22.9,"east",150.6,0,1004,NA
"11 WP2005","WP","GUCHOL",2005,8,20,12,"north",23.2,"east",150.2,0,1004,NA
"11 WP2005","WP","GUCHOL",2005,8,20,18,"north",23.6,"east",149.6,0,1004,NA
"11 WP2005","WP","GUCHOL",2005,8,21,0,"north",24.1,"east",149,0,1004,NA
"11 WP2005","WP","GUCHOL",2005,8,21,6,"north",24.9,"east",148.4,35,1000,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,21,12,"north",25.5,"east",147.9,40,996,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,21,18,"north",26.3,"east",147.3,45,992,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,22,0,"north",27,"east",147,55,985,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,22,6,"north",28.2,"east",146.7,55,980,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,22,12,"north",29.1,"east",146.3,55,980,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,22,18,"north",29.9,"east",146.1,50,985,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,23,0,"north",31.1,"east",146.3,50,985,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,23,6,"north",32.4,"east",147.2,55,980,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,23,12,"north",33.6,"east",148.3,55,980,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,23,18,"north",34.7,"east",149.5,55,980,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,24,0,"north",35.6,"east",151.2,55,980,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,24,6,"north",36.8,"east",153.2,55,980,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,24,12,"north",37.9,"east",155.2,55,980,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,24,18,"north",39.3,"east",157.8,55,980,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,25,0,"north",40.7,"east",160.3,50,985,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,25,6,"north",42.9,"east",162.9,45,990,"(30,55]"
"11 WP2005","WP","GUCHOL",2005,8,25,12,"north",45.6,"east",164.7,0,992,NA
"11 WP2005","WP","GUCHOL",2005,8,25,18,"north",46.5,"east",164.6,0,996,NA
"11 WP2005","WP","GUCHOL",2005,8,26,0,"north",47.2,"east",164.4,0,998,NA
"11 WP2005","WP","GUCHOL",2005,8,26,6,"north",47.8,"east",165.1,0,1000,NA
"11 WP2005","WP","GUCHOL",2005,8,26,12,"north",48.2,"east",166,0,1000,NA
"11 WP2005","WP","GUCHOL",2005,8,26,18,"north",48.6,"east",167.2,0,1000,NA
"11 WP2005","WP","GUCHOL",2005,8,27,0,"north",49.1,"east",168.9,0,1000,NA
"12 WP2005","WP","MAWAR",2005,8,19,6,"north",20.5,"east",142.8,0,1008,NA
"12 WP2005","WP","MAWAR",2005,8,19,12,"north",20.5,"east",142.6,0,1008,NA
"12 WP2005","WP","MAWAR",2005,8,19,18,"north",20.5,"east",142.4,35,1002,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,20,0,"north",20.7,"east",142.1,40,1000,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,20,6,"north",21,"east",141.8,40,1000,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,20,12,"north",21.3,"east",141.5,45,996,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,20,18,"north",21.6,"east",141.3,50,985,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,21,0,"north",22,"east",140.7,65,970,"(55,70]"
"12 WP2005","WP","MAWAR",2005,8,21,6,"north",22.4,"east",140.5,75,955,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,21,12,"north",22.6,"east",140.1,90,940,"(85,100]"
"12 WP2005","WP","MAWAR",2005,8,21,18,"north",22.9,"east",139.8,95,930,"(85,100]"
"12 WP2005","WP","MAWAR",2005,8,22,0,"north",23.4,"east",139.3,95,930,"(85,100]"
"12 WP2005","WP","MAWAR",2005,8,22,6,"north",23.7,"east",139.2,90,935,"(85,100]"
"12 WP2005","WP","MAWAR",2005,8,22,12,"north",24,"east",138.8,85,940,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,22,18,"north",24.6,"east",138.2,80,950,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,23,0,"north",25.4,"east",137.8,80,950,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,23,6,"north",26.3,"east",137.6,80,945,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,23,12,"north",26.9,"east",137.3,80,945,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,23,18,"north",27.8,"east",137,80,945,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,24,0,"north",28.7,"east",136.9,85,945,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,24,6,"north",29.7,"east",137,85,945,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,24,12,"north",30.6,"east",137.2,85,945,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,24,15,"north",31.2,"east",137.2,80,950,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,24,18,"north",31.5,"east",137,80,955,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,24,21,"north",32.1,"east",137.1,80,960,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,25,0,"north",32.6,"east",137.1,75,960,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,25,3,"north",33,"east",137.3,75,965,"(70,85]"
"12 WP2005","WP","MAWAR",2005,8,25,6,"north",33.4,"east",137.7,70,965,"(55,70]"
"12 WP2005","WP","MAWAR",2005,8,25,9,"north",33.9,"east",137.9,70,965,"(55,70]"
"12 WP2005","WP","MAWAR",2005,8,25,12,"north",34.3,"east",138.6,70,965,"(55,70]"
"12 WP2005","WP","MAWAR",2005,8,25,15,"north",34.8,"east",139.2,65,970,"(55,70]"
"12 WP2005","WP","MAWAR",2005,8,25,17,"north",35.1,"east",139.5,65,975,"(55,70]"
"12 WP2005","WP","MAWAR",2005,8,25,18,"north",35.3,"east",139.8,65,975,"(55,70]"
"12 WP2005","WP","MAWAR",2005,8,25,19,"north",35.5,"east",140,65,980,"(55,70]"
"12 WP2005","WP","MAWAR",2005,8,25,21,"north",35.8,"east",140.3,60,985,"(55,70]"
"12 WP2005","WP","MAWAR",2005,8,26,0,"north",36.1,"east",141,50,985,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,26,3,"north",36.3,"east",141.6,50,990,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,26,6,"north",36.8,"east",142.7,45,990,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,26,12,"north",37.1,"east",144.6,45,990,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,26,18,"north",37.4,"east",146.2,40,992,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,27,0,"north",37.3,"east",148,40,994,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,27,6,"north",37.3,"east",149.3,40,996,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,27,12,"north",36.6,"east",150.8,40,998,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,27,18,"north",36.3,"east",151.8,40,998,"(30,55]"
"12 WP2005","WP","MAWAR",2005,8,28,0,"north",35.8,"east",153,0,1000,NA
"12 WP2005","WP","MAWAR",2005,8,28,6,"north",35.7,"east",153.3,0,1000,NA
"12 WP2005","WP","MAWAR",2005,8,28,12,"north",36,"east",153.6,0,1000,NA
"12 WP2005","WP","MAWAR",2005,8,28,18,"north",36.3,"east",153.3,0,1002,NA
"12 WP2005","WP","MAWAR",2005,8,29,0,"north",36.9,"east",153.4,0,1004,NA
"12 WP2005","WP","MAWAR",2005,8,29,6,"north",37.5,"east",153.6,0,1004,NA
"12 WP2005","WP","MAWAR",2005,8,29,12,"north",39.1,"east",154.5,0,1004,NA
"12 WP2005","WP","MAWAR",2005,8,29,18,"north",41,"east",156.2,0,1004,NA
"12 WP2005","WP","MAWAR",2005,8,30,0,"north",40.9,"east",156.9,0,1006,NA
"12 WP2005","WP","MAWAR",2005,8,30,6,"north",40.7,"east",157.6,0,1006,NA
"12 WP2005","WP","MAWAR",2005,8,30,12,"north",40.3,"east",158.3,0,1008,NA
"12 WP2005","WP","MAWAR",2005,8,30,18,"north",40,"east",158.9,0,1008,NA
"12 WP2005","WP","MAWAR",2005,8,31,0,"north",39.7,"east",159.7,0,1008,NA
"12 WP2005","WP","MAWAR",2005,8,31,6,"north",39.6,"east",160.8,0,1010,NA
"12 WP2005","WP","MAWAR",2005,8,31,12,"north",39.5,"east",161.7,0,1012,NA
"12 WP2005","WP","MAWAR",2005,8,31,18,"north",39.5,"east",162.6,0,1012,NA
"12 WP2005","WP","MAWAR",2005,9,1,0,"north",39.5,"east",163.6,0,1014,NA
"09 EP2005","EP","HILARY",2005,8,19,18,"north",13.3,"west",-96.6,25,1007,"(10,30]"
"09 EP2005","EP","HILARY",2005,8,20,0,"north",13.5,"west",-98.2,30,1006,"(10,30]"
"09 EP2005","EP","HILARY",2005,8,20,6,"north",13.6,"west",-99.8,40,1002,"(30,55]"
"09 EP2005","EP","HILARY",2005,8,20,12,"north",13.8,"west",-101.3,50,997,"(30,55]"
"09 EP2005","EP","HILARY",2005,8,20,18,"north",14,"west",-102.5,55,994,"(30,55]"
"09 EP2005","EP","HILARY",2005,8,21,0,"north",14.3,"west",-103.7,65,987,"(55,70]"
"09 EP2005","EP","HILARY",2005,8,21,6,"north",14.9,"west",-104.7,70,983,"(55,70]"
"09 EP2005","EP","HILARY",2005,8,21,12,"north",15.7,"west",-105.6,70,981,"(55,70]"
"09 EP2005","EP","HILARY",2005,8,21,18,"north",16.5,"west",-107.1,75,979,"(70,85]"
"09 EP2005","EP","HILARY",2005,8,22,0,"north",17.2,"west",-108.5,90,972,"(85,100]"
"09 EP2005","EP","HILARY",2005,8,22,6,"north",17.8,"west",-110,90,970,"(85,100]"
"09 EP2005","EP","HILARY",2005,8,22,12,"north",18.3,"west",-111.5,90,972,"(85,100]"
"09 EP2005","EP","HILARY",2005,8,22,18,"north",18.6,"west",-112.3,85,974,"(70,85]"
"09 EP2005","EP","HILARY",2005,8,23,0,"north",18.9,"west",-113.2,80,976,"(70,85]"
"09 EP2005","EP","HILARY",2005,8,23,6,"north",19.2,"west",-114.1,75,981,"(70,85]"
"09 EP2005","EP","HILARY",2005,8,23,12,"north",19.6,"west",-114.9,70,983,"(55,70]"
"09 EP2005","EP","HILARY",2005,8,23,18,"north",20,"west",-115.6,70,985,"(55,70]"
"09 EP2005","EP","HILARY",2005,8,24,0,"north",20.4,"west",-116.1,65,986,"(55,70]"
"09 EP2005","EP","HILARY",2005,8,24,6,"north",20.9,"west",-116.7,65,987,"(55,70]"
"09 EP2005","EP","HILARY",2005,8,24,12,"north",21.4,"west",-117.2,65,990,"(55,70]"
"09 EP2005","EP","HILARY",2005,8,24,18,"north",22,"west",-117.7,55,994,"(30,55]"
"09 EP2005","EP","HILARY",2005,8,25,0,"north",22.7,"west",-118.4,45,998,"(30,55]"
"09 EP2005","EP","HILARY",2005,8,25,6,"north",23.3,"west",-119.1,40,1000,"(30,55]"
"09 EP2005","EP","HILARY",2005,8,25,12,"north",23.9,"west",-119.9,35,1002,"(30,55]"
"09 EP2005","EP","HILARY",2005,8,25,18,"north",24.3,"west",-120.7,30,1003,"(10,30]"
"09 EP2005","EP","HILARY",2005,8,26,0,"north",24.7,"west",-121.6,25,1004,"(10,30]"
"09 EP2005","EP","HILARY",2005,8,26,6,"north",25,"west",-122.6,25,1005,"(10,30]"
"09 EP2005","EP","HILARY",2005,8,26,12,"north",25.3,"west",-123.6,25,1006,"(10,30]"
"09 EP2005","EP","HILARY",2005,8,26,18,"north",25.6,"west",-124.6,25,1007,"(10,30]"
"09 EP2005","EP","HILARY",2005,8,27,0,"north",25.7,"west",-125.5,25,1008,"(10,30]"
"09 EP2005","EP","HILARY",2005,8,27,6,"north",25.7,"west",-126.5,25,1008,"(10,30]"
"09 EP2005","EP","HILARY",2005,8,27,12,"north",25.6,"west",-127.5,25,1009,"(10,30]"
"09 EP2005","EP","HILARY",2005,8,27,18,"north",25.5,"west",-128.5,25,1009,"(10,30]"
"09 EP2005","EP","HILARY",2005,8,28,0,"north",25.5,"west",-129.4,25,1010,"(10,30]"
"11 NA2005","NA","JOSE",2005,8,22,12,"north",19.4,"west",-94.5,30,1006,"(10,30]"
"11 NA2005","NA","JOSE",2005,8,22,18,"north",19.6,"west",-95,35,1004,"(30,55]"
"11 NA2005","NA","JOSE",2005,8,23,0,"north",19.7,"west",-95.7,45,1001,"(30,55]"
